MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
0,5,80.0,14000,1,1,3,3,0,4,0,6,2,2,0,2,6,8,0,2004,1,1,6,6,4,0.0,3,2,1,5,5,4,6,0.0,6,0.0,1092.0,1092.0,1,0,1,4,1152,0,0,1152,0.0,1.0,1,0,3,1,2,6,7,1,2,1,1950.0,3,1.0,300.0,5,5,2,0,36,0,0,0,0,3,0,2,0,8,2009,9,3,158500
0,5,100.0,17500,1,1,3,0,0,0,1,6,3,2,0,2,6,5,0,1954,1,1,6,6,5,420.0,3,4,2,5,5,0,3,784.0,1,435.0,91.0,1310.0,1,0,1,4,1906,0,0,1906,1.0,0.0,1,1,3,1,4,6,7,2,2,2,1954.0,3,2.0,576.0,5,5,2,0,201,0,0,0,0,3,4,2,0,1,2009,9,4,224000
13,6,24.0,1733,1,1,3,3,0,4,0,1,2,2,3,5,6,6,0,1980,1,1,8,8,4,0.0,3,4,1,5,5,4,6,0.0,6,0.0,516.0,516.0,1,4,1,4,516,516,0,1032,0.0,0.0,1,0,2,1,4,5,7,1,5,5,1980.0,3,2.0,452.0,5,5,2,279,0,0,0,0,0,3,0,2,0,5,2009,9,4,115000
13,6,24.0,1488,1,1,3,3,0,4,0,1,2,2,4,5,6,6,0,1992,1,1,8,8,4,0.0,3,2,1,2,5,2,0,471.0,6,0.0,90.0,561.0,1,4,1,4,561,668,0,1229,1.0,0.0,1,1,2,1,2,5,7,1,5,1,1980.0,0,2.0,462.0,5,5,2,176,0,0,0,0,0,3,0,2,0,10,2009,9,4,137000
13,6,24.0,1612,1,1,3,3,0,4,0,1,2,2,3,5,6,6,0,1980,1,1,8,8,4,0.0,3,4,1,2,5,4,6,0.0,6,0.0,561.0,561.0,1,4,1,4,561,668,0,1229,0.0,0.0,1,1,2,1,4,5,7,1,5,1,1980.0,0,2.0,462.0,5,5,2,154,0,0,0,0,0,3,2,2,0,7,2009,9,4,121000
13,6,24.0,1300,1,1,3,3,0,4,0,1,2,2,4,5,6,6,0,1980,1,1,8,8,4,0.0,3,4,1,2,5,4,0,285.0,6,0.0,276.0,561.0,1,4,1,4,561,668,0,1229,0.0,0.0,1,1,2,1,4,5,7,1,5,1,1980.0,0,2.0,462.0,5,5,2,150,0,0,0,0,0,3,0,2,0,5,2009,9,4,124000
8,5,70.0,13607,1,1,0,3,0,4,0,6,2,2,0,7,6,6,0,1986,1,1,13,14,1,242.0,3,2,1,5,5,4,0,454.0,6,0.0,118.0,572.0,1,2,1,4,1182,800,0,1982,1.0,0.0,2,1,3,1,4,6,7,1,5,3,1986.0,0,2.0,501.0,5,5,2,400,112,0,0,0,0,3,4,4,1500,4,2009,9,4,208000
0,5,70.0,17597,1,1,3,0,0,4,0,6,2,2,0,2,7,9,0,2009,3,1,3,3,4,0.0,2,2,1,2,5,4,2,803.0,0,419.0,581.0,1803.0,1,4,1,4,2365,0,0,2365,1.0,0.0,2,0,3,1,0,7,2,2,2,1,1971.0,0,2.0,551.0,5,5,2,200,144,0,0,0,0,3,0,2,0,7,2009,9,4,315000
0,5,70.0,21695,1,1,0,3,0,0,0,6,2,2,0,2,6,9,0,2007,3,1,14,10,1,260.0,2,2,1,2,5,4,2,808.0,6,0.0,72.0,880.0,1,0,1,4,1680,0,0,1680,1.0,0.0,2,0,3,1,2,5,7,1,2,1,1988.0,0,2.0,540.0,5,5,2,292,44,0,182,0,0,3,4,2,0,12,2009,9,4,222000
6,6,59.0,10690,1,1,3,3,0,4,0,11,2,2,0,5,5,7,0,1997,3,1,13,14,4,0.0,3,2,1,5,1,4,5,456.0,6,0.0,216.0,672.0,1,2,1,0,672,672,0,1344,0.0,0.0,1,0,3,1,4,6,7,0,3,5,1964.0,3,1.0,468.0,5,1,2,0,128,218,0,0,0,3,4,2,0,7,2009,9,4,147000
6,6,50.0,8660,1,1,3,0,0,4,0,11,2,2,0,5,5,6,0,1993,2,1,0,0,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,760.0,760.0,1,0,0,4,928,928,312,2168,0.0,0.0,2,0,5,1,2,11,7,0,3,5,1998.0,3,2.0,576.0,5,5,2,467,160,78,0,0,0,3,4,2,0,12,2009,9,4,123000
6,6,60.0,6402,1,1,3,3,0,0,0,11,2,2,0,5,5,5,0,1950,1,1,14,16,4,0.0,3,4,2,5,5,2,6,0.0,6,0.0,596.0,596.0,1,4,0,4,596,596,0,1192,0.0,0.0,1,0,3,1,4,6,7,0,3,5,1920.0,3,1.0,189.0,1,1,0,0,0,137,0,0,0,3,1,2,0,7,2009,9,4,78000
4,1,105.0,8470,1,1,0,3,0,0,0,11,1,1,0,0,3,2,0,1982,3,1,9,10,4,0.0,1,1,1,5,1,4,6,0.0,6,0.0,1013.0,1013.0,1,4,0,4,1013,0,513,1526,0.0,0.0,1,0,2,1,1,6,7,0,3,6,0.0,1,0.0,0.0,3,3,0,0,0,156,0,0,0,3,2,2,0,10,2009,3,0,85000
1,1,60.0,10200,1,0,3,3,0,4,0,11,2,2,0,2,4,6,0,1950,1,1,8,8,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,572.0,572.0,1,1,0,2,572,0,0,572,0.0,0.0,1,0,2,1,4,4,7,0,3,5,1940.0,3,1.0,200.0,5,5,0,0,0,72,0,0,0,3,4,2,0,5,2009,9,4,75000
11,6,44.0,3843,1,1,0,1,0,4,1,6,2,2,4,2,8,5,0,2008,3,1,5,5,5,174.0,0,4,2,0,5,1,2,1476.0,6,0.0,120.0,1596.0,1,0,1,4,1648,0,0,1648,1.0,1.0,2,0,2,1,0,5,7,1,2,1,2007.0,0,2.0,482.0,5,5,2,162,53,0,153,0,0,3,4,2,0,6,2009,6,5,230000
1,3,109.0,21780,0,1,3,3,2,4,0,11,2,2,0,2,2,4,0,1950,1,1,14,15,4,0.0,1,1,1,3,3,3,4,0.0,4,0.0,0.0,0.0,1,4,0,0,810,0,0,810,0.0,0.0,1,0,1,1,4,4,2,0,3,5,1975.0,3,1.0,280.0,5,5,0,119,24,0,0,0,0,3,4,2,0,3,2009,3,4,57625
5,5,75.0,10125,1,1,3,3,0,4,0,14,2,2,0,5,8,5,0,2001,1,1,5,5,4,0.0,2,4,2,2,5,4,0,445.0,1,250.0,412.0,1107.0,1,0,1,4,1040,1012,0,2052,0.0,0.0,2,1,3,1,2,7,7,1,5,3,2000.0,0,3.0,642.0,5,5,2,210,91,0,0,0,0,3,4,2,0,5,2009,9,4,251000
4,5,48.0,12822,1,1,0,3,0,1,0,14,2,2,0,0,7,5,0,2003,1,1,13,14,4,0.0,2,4,2,0,5,4,2,1351.0,6,0.0,83.0,1434.0,1,0,1,4,1518,631,0,2149,1.0,0.0,1,1,1,1,2,6,7,1,0,1,2003.0,2,2.0,670.0,5,5,2,168,43,0,0,198,0,3,4,2,0,8,2009,9,0,239686
0,5,43.0,12118,1,1,0,3,0,1,0,14,2,2,0,2,7,5,0,2005,3,1,13,14,5,108.0,2,4,2,0,5,2,6,0.0,6,0.0,1710.0,1710.0,1,0,1,4,1710,0,0,1710,0.0,0.0,2,0,3,1,2,7,7,1,2,1,2004.0,0,2.0,550.0,5,5,2,100,48,0,0,180,0,3,4,2,0,4,2009,9,4,240000
5,5,71.0,12209,1,1,0,3,0,1,0,14,2,2,0,5,6,5,0,2002,1,1,13,14,4,0.0,3,4,2,0,5,4,0,690.0,6,0.0,114.0,804.0,1,0,1,4,804,1157,0,1961,1.0,0.0,2,1,3,1,2,7,7,1,5,3,2001.0,0,2.0,560.0,5,5,2,125,192,0,0,0,0,3,4,2,0,6,2009,9,4,215000
9,5,75.0,9750,1,1,3,3,0,4,0,14,2,2,0,6,6,6,0,1977,1,1,9,10,4,0.0,3,4,1,5,5,0,0,767.0,6,0.0,135.0,902.0,1,0,1,4,926,0,0,926,1.0,0.0,1,0,2,1,4,5,7,1,5,1,1977.0,3,1.0,351.0,5,5,2,319,0,0,0,0,0,3,2,2,0,4,2009,9,4,156450
9,5,72.0,9360,1,1,3,0,0,4,0,14,2,2,0,6,6,7,0,1977,1,1,9,10,4,0.0,3,4,1,2,5,0,2,841.0,3,116.0,0.0,957.0,1,4,1,4,1287,0,0,1287,1.0,0.0,1,1,2,1,4,5,7,2,1,1,1977.0,2,2.0,541.0,5,5,2,302,39,0,0,120,0,3,1,2,0,11,2009,9,4,173000
10,5,75.0,10125,1,1,3,3,0,4,0,14,2,2,2,0,5,5,0,1977,1,1,9,10,4,0.0,3,4,1,3,3,3,4,0.0,4,0.0,0.0,0.0,1,4,1,4,1302,432,0,1734,0.0,0.0,2,0,4,2,2,8,7,0,3,1,1977.0,3,2.0,539.0,5,5,2,0,0,0,0,0,0,3,4,2,0,8,2009,0,4,126000
8,5,74.0,9947,1,1,0,3,0,1,0,14,2,2,0,7,7,5,0,1991,1,1,6,6,4,0.0,3,4,2,2,5,0,2,611.0,6,0.0,577.0,1188.0,1,0,1,4,1217,0,0,1217,1.0,0.0,2,0,3,1,2,6,7,0,3,1,1990.0,3,2.0,497.0,5,5,2,168,27,0,0,0,0,3,0,2,0,6,2009,9,4,173000
0,5,82.0,11070,1,1,3,3,0,4,0,14,2,2,0,2,5,5,0,1991,1,1,6,6,4,0.0,3,4,2,2,5,4,1,55.0,6,0.0,1527.0,1582.0,1,4,1,4,1595,0,0,1595,1.0,0.0,2,0,2,1,4,5,7,0,3,5,1991.0,3,2.0,672.0,5,5,2,0,0,0,0,0,0,3,4,2,0,4,2009,0,0,152000
0,5,82.5,14375,1,1,0,3,1,1,0,26,2,2,0,7,6,6,0,1958,1,1,6,6,1,541.0,3,4,1,5,5,4,2,111.0,5,354.0,354.0,819.0,1,2,1,0,1344,0,0,1344,0.0,1.0,1,0,3,1,2,7,7,1,2,2,1958.0,2,2.0,525.0,5,5,2,0,118,0,0,233,0,3,4,2,0,1,2009,0,0,137500
0,5,150.0,215245,1,1,2,2,0,4,2,26,2,2,0,2,7,5,0,1965,3,1,3,3,4,0.0,3,4,1,2,5,1,0,1236.0,5,820.0,80.0,2136.0,2,4,1,4,2036,0,0,2036,2.0,0.0,2,0,3,1,4,8,7,2,2,1,1965.0,2,2.0,513.0,5,5,2,0,0,0,0,0,0,3,4,2,0,6,2009,9,4,375000
0,5,89.0,12898,1,1,0,1,0,4,0,26,2,2,0,2,9,5,0,2008,3,1,13,14,5,70.0,2,4,2,0,5,1,2,1022.0,6,0.0,598.0,1620.0,1,0,1,4,1620,0,0,1620,1.0,0.0,2,0,2,1,0,6,7,1,0,1,2008.0,0,3.0,912.0,5,5,2,228,0,0,0,0,0,3,4,2,0,9,2009,9,4,315500
5,5,83.0,13159,1,1,0,1,0,0,0,26,2,2,0,5,7,5,0,2009,1,1,13,14,4,0.0,3,4,2,0,5,0,6,0.0,6,0.0,846.0,846.0,1,2,1,4,846,846,0,1692,0.0,0.0,2,1,3,1,2,6,7,0,3,1,2009.0,2,2.0,650.0,5,5,2,208,114,0,0,0,0,3,4,2,0,7,2009,6,5,224500
0,5,113.0,13438,1,1,0,1,0,0,0,26,2,2,0,2,9,5,0,2008,1,1,5,5,5,246.0,0,4,1,0,5,1,2,1758.0,6,0.0,432.0,2190.0,1,0,1,4,2036,0,0,2036,1.0,0.0,2,0,3,1,0,9,7,1,0,1,2008.0,0,3.0,780.0,5,5,2,90,154,0,0,0,0,3,4,2,0,7,2009,9,4,410000
0,5,79.0,14463,1,1,0,1,0,0,0,26,2,2,0,2,9,5,0,2008,1,1,5,5,1,406.0,0,4,2,0,5,1,2,1115.0,6,0.0,526.0,1641.0,1,0,1,4,1641,0,0,1641,1.0,0.0,2,0,3,1,0,7,7,0,3,1,2008.0,0,3.0,885.0,5,5,2,0,95,0,0,0,0,3,4,2,0,1,2009,9,4,316500
0,5,73.0,8925,1,1,0,1,0,4,0,26,2,2,0,2,8,5,0,2007,1,1,13,14,4,0.0,2,4,2,2,5,0,2,16.0,6,0.0,1450.0,1466.0,1,0,1,4,1466,0,0,1466,0.0,0.0,2,0,3,1,2,7,7,0,3,1,2007.0,0,3.0,610.0,5,5,2,100,18,0,0,0,0,3,4,2,0,7,2009,9,4,201000
0,5,130.0,11457,1,1,0,3,0,0,0,26,2,2,0,2,6,5,0,1988,1,1,6,6,4,0.0,3,4,1,2,5,2,2,1005.0,6,0.0,387.0,1392.0,1,4,1,4,1412,0,0,1412,1.0,0.0,2,0,3,1,2,6,7,1,5,1,1988.0,3,2.0,576.0,5,5,2,0,0,169,0,0,0,3,4,2,0,3,2009,9,4,175000
5,5,82.5,9839,1,1,0,3,0,1,0,26,2,2,0,5,6,8,0,2006,1,1,8,8,4,0.0,3,2,2,2,5,4,0,462.0,6,0.0,250.0,712.0,1,0,1,4,1375,862,0,2237,0.0,0.0,2,1,3,1,2,7,7,1,5,3,1980.0,0,2.0,440.0,5,5,2,305,24,0,0,0,0,3,4,4,2500,2,2009,9,4,204000
8,5,125.0,14419,1,1,0,3,0,0,0,26,2,2,0,7,7,5,0,1989,3,1,9,10,1,310.0,3,4,2,2,5,1,2,904.0,0,624.0,117.0,1645.0,1,0,1,4,1479,0,0,1479,2.0,0.0,2,1,3,1,2,7,2,1,1,1,1987.0,0,2.0,578.0,5,5,2,224,238,0,0,0,0,3,4,2,0,7,2009,9,4,213500
0,5,82.5,6853,1,1,0,3,0,4,0,26,2,2,0,2,8,5,0,2002,1,1,13,14,1,136.0,2,4,2,0,5,4,2,1005.0,6,0.0,262.0,1267.0,1,0,1,4,1296,0,0,1296,1.0,0.0,2,0,2,1,2,6,7,0,3,1,2001.0,0,2.0,471.0,5,5,2,192,25,0,0,0,0,3,4,2,0,6,2009,9,4,220000
5,5,75.0,9157,1,1,0,3,0,0,0,26,2,2,0,5,7,5,0,2003,1,1,13,14,4,0.0,2,4,2,2,5,4,6,0.0,6,0.0,912.0,912.0,1,0,1,4,1072,942,0,2014,0.0,0.0,2,1,3,1,2,9,7,0,3,1,2003.0,0,2.0,486.0,5,5,2,124,114,0,0,0,0,3,4,2,0,2,2009,9,0,170000
0,5,85.0,14601,1,1,3,3,0,4,0,26,2,2,0,2,9,5,0,2006,3,1,13,14,1,584.0,0,4,2,0,5,0,2,1260.0,6,0.0,578.0,1838.0,1,0,1,4,1838,0,0,1838,1.0,0.0,2,0,2,1,0,8,7,1,2,1,2006.0,0,3.0,765.0,5,5,2,270,68,0,0,0,0,3,4,2,0,3,2009,9,4,315000
0,5,85.0,12633,1,1,0,1,0,4,0,26,2,2,0,2,9,5,0,2007,3,1,5,5,5,290.0,0,4,2,0,5,1,2,1640.0,6,0.0,338.0,1978.0,1,0,1,4,1978,0,0,1978,1.0,0.0,2,0,2,1,0,7,7,1,2,1,2007.0,0,3.0,920.0,5,5,2,308,52,0,0,0,0,3,4,2,0,5,2009,9,4,425000
0,5,75.0,12518,1,1,0,3,0,4,0,14,2,2,0,2,5,7,0,1968,1,1,6,6,1,182.0,3,4,1,5,5,4,0,532.0,6,0.0,476.0,1008.0,1,2,1,4,1008,0,0,1008,0.0,0.0,1,0,3,1,2,6,7,0,3,1,1968.0,3,1.0,384.0,5,5,2,144,0,0,0,0,0,3,2,2,0,4,2009,9,4,139500
0,5,100.0,21750,1,1,3,3,0,4,0,14,2,2,0,2,5,4,0,2006,3,1,6,6,1,75.0,3,1,3,3,3,3,4,0.0,4,0.0,0.0,0.0,1,4,1,4,1771,0,0,1771,0.0,0.0,1,0,3,1,4,9,2,1,5,1,1960.0,3,2.0,336.0,5,5,2,0,0,0,0,0,0,3,0,2,0,11,2009,9,4,115000
11,6,32.0,4500,1,1,3,3,0,2,0,14,2,2,4,2,6,5,0,1998,3,1,13,14,1,320.0,3,4,2,0,5,4,2,866.0,6,0.0,338.0,1204.0,1,0,1,4,1204,0,0,1204,1.0,0.0,2,0,2,1,4,5,7,0,3,1,1998.0,0,2.0,412.0,5,5,2,0,247,0,0,0,0,3,4,2,0,6,2009,9,4,162000
11,6,74.0,4500,1,1,3,3,0,2,0,14,2,2,4,2,6,5,0,1999,3,1,13,14,1,425.0,3,4,2,0,5,4,2,883.0,6,0.0,341.0,1224.0,1,0,1,4,1224,0,0,1224,1.0,0.0,2,0,2,1,4,5,7,0,3,1,1999.0,0,2.0,402.0,5,5,2,0,304,0,0,0,0,3,4,2,0,6,2009,9,4,165000
14,6,21.0,1596,1,1,3,3,0,4,0,13,2,2,3,7,4,5,0,1973,1,1,5,5,4,0.0,3,4,1,2,5,1,2,462.0,6,0.0,0.0,462.0,1,4,1,4,526,462,0,988,1.0,0.0,1,0,2,1,4,5,7,0,3,3,1973.0,3,1.0,297.0,5,5,2,120,101,0,0,0,0,3,1,2,0,11,2009,9,4,91000
0,5,62.0,9858,1,1,3,3,0,4,0,14,2,2,0,2,5,6,0,1968,1,1,6,6,4,0.0,3,4,1,5,5,4,1,510.0,6,0.0,354.0,864.0,1,4,1,4,874,0,0,874,1.0,0.0,1,0,3,1,4,5,7,0,3,1,1968.0,2,1.0,288.0,5,5,2,33,0,0,0,0,0,3,1,4,600,11,2009,9,4,130000
14,6,21.0,1526,1,1,3,3,0,4,0,13,2,2,3,6,4,8,0,2002,1,1,5,5,4,0.0,3,2,1,2,5,0,2,515.0,6,0.0,115.0,630.0,1,4,1,4,630,0,0,630,1.0,0.0,1,0,1,1,2,3,7,0,3,1,1970.0,3,1.0,286.0,5,5,2,0,0,0,0,0,0,3,4,2,0,5,2009,9,4,86000
0,5,83.0,13383,1,1,0,3,0,4,1,14,2,2,0,2,5,5,0,2000,3,1,6,6,1,176.0,3,4,1,5,5,4,1,594.0,6,0.0,594.0,1188.0,1,0,1,4,1404,0,0,1404,0.0,0.0,2,0,3,1,4,7,7,1,4,1,1969.0,3,2.0,504.0,5,5,2,0,16,0,0,0,0,3,4,2,0,3,2009,9,4,160000
14,6,21.0,1477,1,1,3,3,0,4,0,13,2,2,4,6,4,4,0,1970,1,1,5,5,4,0.0,3,4,1,2,5,0,2,509.0,6,0.0,121.0,630.0,1,4,1,4,630,0,0,630,1.0,0.0,1,0,1,1,4,3,7,0,3,1,1970.0,3,1.0,286.0,5,5,2,0,0,0,0,0,0,3,4,2,0,4,2009,9,4,80000
13,6,21.0,1533,1,1,3,3,0,4,0,13,2,2,3,5,4,6,0,2008,1,1,5,5,4,0.0,3,4,1,5,5,4,6,0.0,6,0.0,546.0,546.0,1,4,1,4,798,546,0,1344,0.0,0.0,1,1,3,1,4,6,7,1,5,6,0.0,1,0.0,0.0,3,3,2,0,0,0,0,0,0,3,4,2,0,5,2009,9,4,97000
13,6,21.0,2217,1,1,3,3,0,4,0,13,2,2,4,5,4,4,0,1970,1,1,5,5,4,0.0,3,4,1,5,5,4,1,273.0,3,273.0,0.0,546.0,1,4,1,4,546,546,0,1092,0.0,0.0,1,1,3,1,4,6,7,0,3,1,1970.0,2,1.0,286.0,5,5,2,238,0,0,0,0,0,3,4,2,0,8,2009,9,4,88000
9,5,50.0,7689,1,1,0,3,0,4,0,14,2,2,0,6,5,8,0,1972,1,1,8,8,4,0.0,3,4,1,2,5,0,2,720.0,1,76.0,0.0,796.0,1,2,1,4,796,0,0,796,0.0,1.0,1,0,2,1,4,4,7,0,3,5,1998.0,3,1.0,336.0,5,5,2,138,0,0,0,0,0,3,2,2,0,7,2009,9,4,131900
8,5,62.0,7706,1,1,3,3,0,4,0,14,2,2,0,7,6,5,0,1996,1,1,6,6,4,0.0,3,2,1,2,5,0,5,114.0,2,270.0,0.0,384.0,1,0,1,4,1091,0,0,1091,0.0,1.0,1,0,2,1,4,5,7,0,3,1,1993.0,0,1.0,429.0,5,5,2,280,0,0,0,0,0,3,4,4,700,8,2009,9,4,131250
9,5,74.0,9101,1,1,0,3,0,0,0,14,2,2,0,6,5,6,0,1978,1,1,9,10,1,104.0,3,2,2,2,5,0,2,1097.0,6,0.0,0.0,1097.0,1,0,1,4,1110,0,0,1110,1.0,0.0,1,0,1,1,2,4,7,1,5,1,1978.0,0,2.0,602.0,5,5,2,303,30,0,0,0,0,3,4,2,0,7,2009,9,4,165500
0,5,74.0,8780,1,1,0,3,0,0,0,14,2,2,0,2,5,5,0,1985,1,1,6,10,4,0.0,3,4,1,5,5,4,0,625.0,6,0.0,208.0,833.0,1,0,1,4,833,0,0,833,1.0,0.0,1,0,3,1,4,5,7,0,3,6,0.0,1,0.0,0.0,3,3,2,0,0,0,0,0,0,3,2,2,0,3,2009,9,4,112000
9,5,70.0,7669,1,1,3,3,0,4,0,14,2,2,0,6,5,6,0,1993,1,1,6,16,4,0.0,3,4,2,2,5,0,2,718.0,3,110.0,0.0,828.0,1,4,1,4,883,0,0,883,1.0,0.0,1,0,2,1,4,5,7,1,1,5,1998.0,3,2.0,698.0,5,5,2,100,32,0,0,0,0,3,0,2,0,6,2009,9,4,149000
4,5,85.0,14115,1,1,0,3,0,4,0,14,2,2,0,0,5,5,0,1995,1,1,13,14,4,0.0,3,4,5,2,5,4,2,732.0,6,0.0,64.0,796.0,1,0,1,4,796,566,0,1362,1.0,0.0,1,1,1,1,4,5,7,0,3,1,1993.0,3,2.0,480.0,5,5,2,40,30,0,320,0,0,3,2,4,700,10,2009,9,4,143000
5,5,62.0,10429,1,1,3,3,0,4,0,14,2,2,0,5,5,5,0,1992,1,1,6,16,4,0.0,3,4,2,2,5,4,0,330.0,6,0.0,294.0,624.0,1,4,1,4,624,663,0,1287,0.0,0.0,1,1,3,1,4,6,7,0,3,5,2001.0,3,2.0,440.0,5,5,2,150,0,0,0,0,0,3,4,2,0,7,2009,9,4,130000
0,5,74.0,9819,1,1,0,3,0,4,1,14,2,2,0,2,6,5,0,1977,1,1,9,7,4,0.0,3,4,2,5,5,1,0,1567.0,6,0.0,0.0,1567.0,1,4,1,4,1567,0,0,1567,1.0,0.0,2,0,2,1,2,5,7,2,5,1,1977.0,2,2.0,714.0,5,5,2,264,32,0,0,0,0,3,4,2,0,5,2009,9,4,196000
5,5,70.0,10457,1,1,0,3,0,4,1,14,2,2,0,5,5,7,0,1969,1,1,13,14,1,178.0,2,0,1,5,5,1,1,496.0,3,288.0,0.0,784.0,1,0,1,4,784,848,0,1632,0.0,0.0,1,1,4,1,4,7,7,1,5,1,1969.0,2,2.0,898.0,5,5,2,0,173,368,0,0,0,3,2,2,0,4,2009,9,4,173000
0,5,87.0,11029,1,1,0,3,0,0,0,15,2,2,0,2,6,8,0,2002,3,1,8,8,4,0.0,0,4,1,2,5,4,0,528.0,1,411.0,245.0,1184.0,1,0,1,4,1414,0,0,1414,1.0,0.0,1,0,3,1,4,6,2,1,5,1,1990.0,3,2.0,601.0,5,5,2,0,51,0,0,190,0,3,4,2,0,5,2008,9,4,176500
0,5,73.0,12925,1,1,0,3,0,0,0,15,2,2,0,2,6,7,0,1970,1,1,3,10,4,0.0,3,4,1,5,5,2,1,865.0,6,0.0,340.0,1205.0,1,0,1,4,2117,0,0,2117,0.0,0.0,2,1,4,1,4,7,7,2,2,1,1970.0,0,2.0,550.0,5,5,2,0,42,0,0,0,0,3,4,2,0,5,2008,9,4,237500
5,5,85.0,11075,1,1,3,3,0,4,0,15,2,2,0,5,6,5,0,1969,1,1,6,6,4,0.0,3,4,1,1,5,2,0,500.0,3,276.0,176.0,952.0,1,4,1,4,1092,1020,0,2112,0.0,0.0,2,1,4,1,4,9,7,2,2,1,1969.0,3,2.0,576.0,5,5,2,280,0,0,0,0,0,3,4,2,0,6,2008,9,4,206900
5,5,72.0,8702,1,1,0,3,0,4,0,8,2,2,0,5,6,5,0,1998,1,1,13,14,4,0.0,3,4,2,5,5,4,1,706.0,6,0.0,220.0,926.0,1,0,1,4,926,678,0,1604,0.0,0.0,2,1,3,1,4,7,7,1,5,1,1997.0,0,2.0,470.0,5,5,2,0,36,0,0,0,0,3,4,2,0,4,2008,9,4,187500
5,5,65.0,8139,1,1,3,3,0,4,0,8,2,2,0,5,6,5,0,1996,1,1,13,14,1,119.0,3,4,2,2,5,4,0,476.0,6,0.0,204.0,680.0,1,2,1,4,680,790,0,1470,0.0,0.0,2,1,3,1,4,7,7,1,5,3,1995.0,0,2.0,420.0,5,5,2,192,49,0,0,0,0,3,4,2,0,10,2008,9,4,165000
5,5,59.0,9535,1,1,0,3,0,4,0,8,2,2,0,5,6,5,0,1998,1,1,13,14,4,0.0,3,4,2,2,5,1,2,851.0,6,0.0,75.0,926.0,1,0,1,4,926,678,0,1604,0.0,0.0,2,1,3,1,4,7,7,0,3,1,1998.0,0,2.0,472.0,5,5,2,100,82,0,0,0,0,3,4,2,0,5,2008,9,4,195500
5,5,59.0,9042,1,1,0,3,0,4,0,8,2,2,0,5,6,5,0,1998,1,1,13,14,4,0.0,3,4,2,2,5,1,2,828.0,6,0.0,115.0,943.0,1,2,1,4,943,695,0,1638,1.0,0.0,2,1,3,1,4,7,7,2,5,1,1998.0,0,2.0,472.0,5,5,2,100,38,0,0,0,0,3,4,2,0,7,2008,9,4,192000
5,5,64.0,15038,1,1,1,3,0,0,0,8,2,2,0,5,6,5,0,1996,1,1,6,6,4,0.0,3,4,2,2,5,4,5,138.0,6,0.0,778.0,916.0,1,2,1,4,916,720,0,1636,0.0,0.0,2,1,3,1,4,7,7,1,5,1,1996.0,0,2.0,386.0,5,5,2,168,84,0,0,0,0,3,4,2,0,11,2008,9,4,173000
0,5,53.0,14137,1,1,0,3,0,4,0,8,2,2,0,2,5,5,0,1997,1,1,6,6,4,0.0,2,4,2,2,5,4,2,450.0,6,0.0,898.0,1348.0,1,2,1,4,1384,0,0,1384,1.0,0.0,2,0,3,1,2,7,7,0,3,1,1996.0,3,2.0,404.0,5,5,2,0,39,0,0,0,0,3,4,2,0,11,2008,9,4,177900
5,5,57.0,21872,1,1,1,1,0,2,0,8,2,2,0,5,7,5,0,1997,1,1,6,6,4,0.0,3,4,2,2,5,1,2,604.0,6,0.0,125.0,729.0,1,0,1,4,729,717,0,1446,0.0,1.0,2,1,3,1,4,6,7,1,5,1,1996.0,3,2.0,406.0,5,5,2,264,22,0,0,0,0,3,4,2,0,8,2008,9,4,175000
11,5,41.0,4923,1,1,3,3,0,4,0,25,2,2,4,2,8,5,0,2002,1,1,5,5,4,0.0,2,4,2,0,5,0,2,1153.0,6,0.0,440.0,1593.0,1,0,1,4,1593,0,0,1593,1.0,0.0,1,1,0,1,0,5,7,1,2,1,2001.0,0,2.0,682.0,5,5,2,0,120,0,0,224,0,3,4,2,0,8,2008,9,4,286000
